,file,dl_height_midpoint,11l_to_11r,10l_to_10r,9l_to_9r,8l_to_8r,7l_to_7r,6l_to_6r,5l_to_5r,4l_to_4r,3l_to_3r,2l_to_2r,1l_to_1r,edge_4_r_to_edge_4_l,edge_3_r_to_edge_3_l,edge_2_r_to_edge_2_l,edge_1_r_to_edge_1_l
621,Basler_acA2500-14um__23891378__20221217_115541543_0635.tiff,176,48.5,79.0,127.5,168.5,174.5,171.5,169.0,170.0,173.0,175.5,176.5,11.5,27.0,58.0,67.0
622,Basler_acA2500-14um__23891378__20221217_115541543_0636.tiff,176,48.5,79.0,127.5,169.0,174.5,171.0,169.0,170.0,172.5,175.5,176.5,11.5,26.5,58.0,67.0
623,Basler_acA2500-14um__23891378__20221217_115541543_0637.tiff,176,48.5,79.0,127.5,169.0,174.5,171.0,169.0,169.0,172.5,175.5,176.5,11.5,27.0,58.0,67.0
624,Basler_acA2500-14um__23891378__20221217_115541543_0638.tiff,176,48.5,79.0,127.5,168.0,174.5,171.0,169.0,169.0,172.5,175.5,176.5,12.0,26.5,58.0,67.0
625,Basler_acA2500-14um__23891378__20221217_115541543_0639.tiff,176,48.5,79.0,127.5,168.0,174.5,171.0,169.0,169.0,172.5,175.5,176.5,12.0,26.5,58.0,67.0
626,Basler_acA2500-14um__23891378__20221217_115541543_0640.tiff,176,48.5,79.0,127.5,168.0,174.5,171.0,169.0,169.0,172.5,175.5,176.0,12.0,26.5,58.0,67.0
627,Basler_acA2500-14um__23891378__20221217_115541543_0641.tiff,176,48.5,79.0,127.0,168.0,174.5,171.0,169.0,169.0,172.0,175.5,176.5,11.5,26.5,57.5,67.0
628,Basler_acA2500-14um__23891378__20221217_115541543_0642.tiff,176,48.5,79.0,127.0,168.0,174.5,171.0,169.0,169.0,172.0,175.5,176.0,11.5,26.5,58.0,67.0
629,Basler_acA2500-14um__23891378__20221217_115541543_0643.tiff,176,48.5,79.0,127.5,168.0,174.5,170.5,169.0,169.0,172.0,175.0,176.0,12.0,26.0,58.0,67.0
630,Basler_acA2500-14um__23891378__20221217_115541543_0644.tiff,176,48.5,79.0,126.5,168.0,174.5,170.5,168.5,169.0,172.0,175.0,175.5,11.5,26.0,58.0,67.0
631,Basler_acA2500-14um__23891378__20221217_115541543_0645.tiff,176,48.5,79.0,126.5,168.0,174.5,170.5,168.5,169.0,172.0,175.5,176.0,12.0,27.0,58.0,67.0
632,Basler_acA2500-14um__23891378__20221217_115541543_0646.tiff,176,48.5,79.0,127.0,168.0,174.5,170.5,168.5,169.0,172.0,175.0,175.5,12.0,26.5,58.0,67.0
633,Basler_acA2500-14um__23891378__20221217_115541543_0647.tiff,176,48.5,79.0,127.0,168.0,174.0,170.5,168.5,169.0,172.0,175.0,175.5,11.5,26.5,58.0,67.0
634,Basler_acA2500-14um__23891378__20221217_115541543_0648.tiff,176,48.5,79.0,127.0,168.0,174.5,170.5,168.5,169.0,172.0,175.0,175.5,12.0,26.5,57.5,67.0
635,Basler_acA2500-14um__23891378__20221217_115541543_0649.tiff,176,48.0,78.5,127.0,168.0,174.0,170.5,168.5,169.0,172.0,175.0,175.5,11.5,26.5,58.0,67.0
636,Basler_acA2500-14um__23891378__20221217_115541543_0650.tiff,175,48.5,79.0,127.0,168.0,174.0,170.5,168.5,169.0,172.0,174.5,175.5,12.0,26.0,57.0,67.0
637,Basler_acA2500-14um__23891378__20221217_115541543_0651.tiff,176,48.5,78.5,127.0,168.0,174.0,170.5,168.5,169.0,172.0,175.0,175.5,11.5,26.5,58.0,67.0
638,Basler_acA2500-14um__23891378__20221217_115541543_0652.tiff,176,48.5,78.5,127.0,168.0,174.0,170.5,168.0,169.0,172.0,174.5,176.0,12.0,26.5,57.5,66.5
639,Basler_acA2500-14um__23891378__20221217_115541543_0653.tiff,175,48.0,78.5,127.0,168.0,174.0,170.5,168.0,169.0,172.0,175.0,175.5,12.0,26.0,57.0,67.0
640,Basler_acA2500-14um__23891378__20221217_115541543_0654.tiff,176,48.5,78.5,127.0,168.0,174.0,170.5,168.0,169.0,172.0,174.5,175.5,12.0,26.5,57.0,67.0
641,Basler_acA2500-14um__23891378__20221217_115541543_0655.tiff,175,48.0,78.5,127.0,168.0,174.0,170.5,168.0,168.5,172.0,174.5,175.5,11.5,25.5,57.5,67.0
642,Basler_acA2500-14um__23891378__20221217_115541543_0656.tiff,175,48.5,78.5,126.5,168.0,174.0,170.0,168.0,169.0,172.0,174.5,175.5,12.0,26.0,57.0,66.5
643,Basler_acA2500-14um__23891378__20221217_115541543_0657.tiff,176,48.5,78.5,126.5,167.5,174.0,170.5,168.0,169.0,171.5,174.5,175.5,12.0,26.0,57.5,66.5
644,Basler_acA2500-14um__23891378__20221217_115541543_0658.tiff,176,48.5,78.5,126.0,167.5,173.5,170.0,168.0,168.0,171.0,174.5,175.5,11.5,25.5,57.0,67.0
645,Basler_acA2500-14um__23891378__20221217_115541543_0659.tiff,175,48.5,78.5,127.0,167.5,173.5,170.0,168.0,168.0,171.5,174.5,175.0,11.5,26.0,57.5,66.5
646,Basler_acA2500-14um__23891378__20221217_115541543_0660.tiff,175,48.0,78.5,126.5,167.5,174.0,170.0,168.0,168.0,171.5,174.5,175.5,11.5,25.5,57.5,66.5
647,Basler_acA2500-14um__23891378__20221217_115541543_0661.tiff,175,48.0,78.0,126.0,167.5,173.5,170.0,168.0,168.5,172.0,174.5,175.5,11.5,25.5,57.5,66.5
648,Basler_acA2500-14um__23891378__20221217_115541543_0662.tiff,175,48.0,78.5,126.0,167.0,173.5,170.0,168.0,168.0,171.5,174.5,175.5,12.0,25.5,57.5,66.5
649,Basler_acA2500-14um__23891378__20221217_115541543_0663.tiff,175,48.0,78.0,126.0,167.0,173.5,170.0,168.0,168.0,171.5,174.5,175.5,12.0,26.0,57.5,66.5
650,Basler_acA2500-14um__23891378__20221217_115541543_0664.tiff,175,48.0,78.5,126.0,167.0,173.5,170.0,168.0,168.0,171.0,174.5,175.5,11.5,26.0,57.0,66.5
651,Basler_acA2500-14um__23891378__20221217_115541543_0665.tiff,175,48.0,78.5,126.5,167.0,173.5,170.0,167.5,168.0,171.5,174.5,175.0,12.0,25.5,57.0,66.5
652,Basler_acA2500-14um__23891378__20221217_115541543_0666.tiff,175,48.0,78.0,126.0,167.0,173.5,169.5,168.0,168.0,171.5,174.5,174.5,12.0,26.0,57.0,66.5
653,Basler_acA2500-14um__23891378__20221217_115541543_0667.tiff,175,48.0,78.5,126.0,167.0,173.5,170.0,168.0,168.0,171.0,174.5,175.5,12.0,26.0,57.5,66.5
654,Basler_acA2500-14um__23891378__20221217_115541543_0668.tiff,175,48.0,78.5,126.0,167.0,173.5,169.5,167.5,168.0,171.0,174.5,175.0,12.0,26.0,57.0,66.5
655,Basler_acA2500-14um__23891378__20221217_115541543_0669.tiff,175,48.0,78.5,126.0,167.0,173.5,169.5,167.5,168.0,171.0,174.0,175.5,11.5,26.0,57.0,66.5
656,Basler_acA2500-14um__23891378__20221217_115541543_0670.tiff,175,48.0,78.0,126.0,167.0,173.5,169.5,167.5,168.0,171.0,174.5,175.0,12.0,26.0,57.0,66.5
657,Basler_acA2500-14um__23891378__20221217_115541543_0671.tiff,175,48.0,78.0,126.0,167.0,173.5,169.5,167.5,168.0,171.0,174.5,174.5,12.0,26.5,57.0,66.5
658,Basler_acA2500-14um__23891378__20221217_115541543_0672.tiff,175,48.0,78.0,126.0,167.0,173.5,169.5,167.5,168.0,171.0,174.0,174.5,11.5,25.5,57.0,66.5
659,Basler_acA2500-14um__23891378__20221217_115541543_0673.tiff,175,48.0,78.0,126.0,167.0,173.5,169.5,167.5,168.0,171.0,174.0,174.5,12.0,26.0,57.0,66.5
660,Basler_acA2500-14um__23891378__20221217_115541543_0674.tiff,175,48.0,78.0,126.0,167.0,173.5,169.5,167.5,168.0,171.0,174.0,174.5,11.5,26.0,57.0,66.5
661,Basler_acA2500-14um__23891378__20221217_115541543_0675.tiff,175,48.0,78.0,125.5,167.0,173.5,169.5,167.5,168.0,171.0,174.0,175.5,12.0,25.5,56.5,66.5
662,Basler_acA2500-14um__23891378__20221217_115541543_0676.tiff,175,48.0,78.0,125.5,167.0,173.0,169.5,167.0,168.0,171.0,173.5,174.5,12.0,26.0,57.5,66.5
